plant_name,country,fuel_group,capacity_mw,latitude,longitude
New Stuyahok,USA,oil,1.4,59.4484,-157.3255
New Ulm,USA,oil,78.5,44.3159,-94.4581
New York Methodist Hospital,USA,oil,4.3999999999999995,40.6679,-73.9787
New York Presbyterian Hospital-168th St,USA,oil,11.9,40.8409,-73.9414
New York University Central Plant,USA,gas,19.0,40.7899,-73.9233
New-Indy Ontario Mill,USA,gas,33.0,34.0454,-117.5402
Newark America Mill,USA,gas,6.3,42.561,-71.8488
Newark Bay Cogeneration Partnership LP,USA,gas,152.0,40.7197,-74.13
Newark Energy Center,USA,gas,735.0,40.7072,-74.1258
Newberry,USA,oil,5.5,46.352,-85.5064
Newgulf Cogen,USA,gas,101.9,29.2639,-95.8997
Newhalen,USA,oil,1.6999999999999995,59.8991,-154.6987
Newington,USA,gas,414.0,43.1,-70.7908
Newman,USA,gas,882.0,31.9836,-106.4318
Newman (PA),USA,gas,1.8,40.014,-75.0528
Newton,USA,coal,617.4,38.9361,-88.2781
Nichols,USA,gas,474.7,35.2834,-101.7464
Nikiski Combined Cycle,USA,gas,80.8,60.6765,-151.3777
Niland Gas Turbine Plant,USA,gas,121.0,33.2388,-115.5045
Niles Power Plant,USA,oil,27.0,41.1669,-80.7477
Nine Mile Point,USA,gas,2439.7,29.9472,-90.1458
Nine Springs,USA,gas,16.2,43.0386,-89.3586
Noatak,USA,oil,1.3,67.5709,-162.9657
Noblesville,USA,gas,283.0,40.0969,-85.9714
Nodaway,USA,gas,315.6,40.2877,-94.7913
Noorvik,USA,oil,1.5,66.8345,-161.0387
Norden 1-3,USA,oil,6.0,41.1117,-73.3928
North,USA,oil,8.0,41.3164,-94.455
North 1st,USA,gas,47.0,40.7171,-73.9664
North Branch (MN),USA,oil,11.0,45.5106,-92.979
North Central Bronx Hospital,USA,oil,1.6,40.8804,-73.8812
North Chicago Energy Center,USA,gas,12.4,42.3064,-87.8519
North Denver,USA,gas,39.0,40.5988,-98.3886
North Loop,USA,gas,107.8,32.401,-111.1262
North Main Street,USA,oil,19.0,41.5268,-72.0649
North Midway Cogen,USA,gas,10.5,35.2761,-119.5986
North Ninth Street,USA,gas,18.0,41.9093,-89.0498
North Omaha,USA,coal,644.7,41.3291,-95.9447
North Pole,USA,oil,181.0,64.7356,-147.3481
North Road Peak,USA,oil,14.0,33.5452,-80.9109
North Valmy,USA,coal,567.0,40.8813,-117.1516
Northampton Generating Company LP,USA,coal,134.1,40.6917,-75.4792
Northeast (MI),USA,gas,129.8,42.45,-83.0381
Northeast (MO),USA,oil,490.19999999999993,39.1228,-94.5606
Northeast (WA),USA,gas,61.8,47.7351,-117.3705
Northeastern,USA,gas,1477.5,36.4317,-95.7008
Northeastern Illinois University Cogen,USA,gas,3.2,41.9811,-87.7192
Northern Neck,USA,oil,82.8,37.95,-76.711
Northern Westchester Hospital,USA,oil,5.6,41.1968,-73.7257
Northport,USA,gas,1564.0,40.9236,-73.3423
Northside Generating Station,USA,coal,1407.1,30.4172,-81.5525
Northway,USA,oil,1.1,62.9617,-141.9372
Northwest Community Hospital,USA,gas,4.4,42.0678,-87.9935
Norton Powerhouse,USA,gas,5.6,42.3096,-71.8052
Norwalk Hospital Plant,USA,gas,4.3,41.1109,-73.422
Norwich WWTP,USA,oil,2.0,41.5256,-72.0833
Notch Cliff,USA,gas,144.0,39.4217,-76.5087
Nottoway Diesel Generating Facility,USA,oil,4.0,36.6972,-77.105
Nueces Bay,USA,gas,730.2,27.8194,-97.4192
Nymans Plant Microgrid,USA,oil,10.0,57.7316,-152.507
O H Hutchings,USA,gas,32.6,39.6088,-84.2921
O W Sommers,USA,gas,892.0,29.3081,-98.3242
OBP Cogen,USA,gas,4.6,40.7549,-73.9832
OLS Energy Chino,USA,gas,30.8,33.9896,-117.6809
Oak Bluffs Diesel Generating Facility,USA,oil,8.100000000000001,41.4258,-70.6083
Oak Grove (TX),USA,coal,1795.4,31.1803,-96.4866
Oak Point Cogen,USA,gas,23.5,29.812,-90.0084
Oakdale Renewable Energy Plant,USA,gas,2.8,41.7053,-91.6033
Oberlin (KS),USA,oil,6.9,39.8217,-100.5289
Oberlin (OH),USA,gas,18.5,41.2836,-82.2194
Ocean State Power,USA,gas,254.2,42.0097,-71.6689
Ocean State Power II,USA,gas,254.2,42.0099,-71.6701
Ocotillo,USA,gas,915.7,33.4225,-111.9122
Ocracoke Hybrid,USA,oil,4.0,35.1094,-75.9797
Odessa-Ector Power Plant,USA,gas,1152.8,31.8403,-102.3264
Ogden,USA,oil,3.9,42.0372,-94.0462
Ogdensburg Power,USA,gas,26.9,44.7258,-75.4417
Okeechobee Clean Energy Center,USA,gas,1723.1,27.6342,-80.7911
Oklaunion,USA,coal,720.0,34.0825,-99.1753
Old Faithful,USA,oil,2.0,44.4533,-110.8347
Oleander Power Project LP,USA,gas,994.4,28.3661,-80.7947
Olive,USA,gas,109.7,34.1764,-118.3147
Olive View Medical Center,USA,gas,5.6,34.3262,-118.4448
Oliver,USA,oil,13.5,43.8264,-83.2383
Onancock Diesel Generation Facility,USA,oil,4.0,37.7454,-75.7205
One Market Plaza,USA,gas,1.5,37.7933,-122.3942
One Patriot,USA,gas,2.0,42.0934,-71.2653
Oneta Energy Center,USA,gas,1214.0,36.0119,-95.6967
Ontelaunee Energy Center,USA,gas,728.0,40.4219,-75.9356
Opryland USA,USA,gas,4.5,36.2114,-86.6944
Optim Energy Altura Cogen LLC,USA,gas,643.6,29.8161,-95.1077
Orange Cogeneration Facility,USA,gas,136.6,27.8708,-81.8251
Orange Grove Peaking Facility,USA,gas,118.0,33.3594,-117.1114
Orange Street G1,USA,oil,1.8,37.3321,-79.5111
Orca,USA,oil,10.7,60.5559,-145.753
Orchard Park,USA,gas,24.0,39.9109,-77.6667
Ord,USA,oil,12.0,41.6042,-98.9261
Oregon Clean Energy Center,USA,gas,1061.5,41.6679,-83.4437
Oregon State University Energy Center,USA,gas,6.5,44.5643,-123.2891
Orlando Cogen LP,USA,gas,122.4,28.4426,-81.4123
Ormond Beach,USA,gas,1612.0,34.1292,-119.1689
Oroville Cogeneration LP,USA,gas,7.699999999999999,39.492,-121.5628
Orrtanna,USA,oil,27.0,39.8442,-77.3508
Orrville,USA,coal,84.5,40.851,-81.7658
Orrville Peaking,USA,oil,5.4,40.86,-81.7586
Osage (IA),USA,gas,19.000000000000004,43.2797,-92.8106
Osage City,USA,gas,12.7,38.6332,-95.8277
Osawatomie,USA,gas,102.0,38.5322,-94.9026
Osawatomie City of,USA,oil,6.6,38.5017,-94.9601
Osawatomie Power Plant North Sub,USA,oil,6.0,38.5013,-94.9569
Osawatomie Power Plant South Sub,USA,oil,6.0,38.4956,-94.9526
Osborne,USA,oil,7.1000000000000005,39.442,-98.6903
Osceola (AR),USA,oil,1.6,35.7054,-89.9689
Osceola (FL),USA,gas,600.0,28.1289,-81.0978
Osprey Energy Center Power Plant,USA,gas,644.2,28.0525,-81.8083
Osprey Point RES,USA,gas,13.2,39.0592,-87.5061
Oswego Harbor Power,USA,oil,1803.6,43.4586,-76.5319
Otay Mesa Generating Project,USA,gas,688.5,32.5815,-116.915
Otsego Mill Power Plant,USA,gas,21.2,42.4628,-85.6961
Ottawa,USA,gas,30.7,38.6156,-95.2797
Otter Creek Ethanol Poet - Ashton,USA,gas,7.5,43.275,-95.8097
Ottumwa,USA,coal,725.9,41.0961,-92.5558
Ouachita,USA,gas,903.9,32.7061,-92.0683
Overall Road Station,USA,oil,8.0,37.7608,-90.4526
Overlook Medical Center,USA,oil,4.0,40.7117,-74.3542
Owatonna,USA,gas,19.0,44.0833,-93.23
Owatonna Energy Station,USA,gas,38.8,44.0852,-93.2627
Oxbow Creek,USA,gas,22.0,41.6086,-75.8706
Oxford (KS),USA,oil,5.1,37.2758,-97.1636
Oxford (NE),USA,gas,3.4000000000000004,40.2581,-99.6108
Oxnard,USA,gas,68.7,34.196,-119.1667
Oxnard Paper Mill,USA,gas,29.0,34.1414,-119.1831
Oyster Creek Unit VIII,USA,gas,497.9,28.9802,-95.342
P L Bartow,USA,gas,1475.6000000000004,27.8595,-82.6018
P Plant,USA,gas,9.2,32.8947,-117.1981
PCA  Filer City Mill,USA,gas,19.5,44.2133,-86.2867
PE Berkeley,USA,gas,28.5,37.8703,-122.2634
POET Biorefining - Fostoria,USA,gas,3.5,41.1718,-83.3777
POET Biorefining - Gowrie,USA,gas,5.0,42.3198,-94.2874
POET Biorefining - Hudson,USA,gas,3.6,43.0969,-96.477
POET Biorefining - Jewell,USA,gas,5.0,42.3284,-93.6623
POET Biorefining - Leipsic  LLC,USA,gas,3.5,41.1206,-83.9706
POET Biorefining - Marion  LLC,USA,gas,7.8,40.622,-83.157
POET Biorefining - North Manchester  LLC,USA,gas,3.9,40.942,-85.8036
POET Biorefining - Portland,USA,gas,3.5,40.4145,-85.0255
POET Biorefining Caro  LLC,USA,gas,3.8,43.4729,-83.4118
POET Biorefining LLC - Corning,USA,gas,5.0,40.9662,-94.7958
POET Biorefining Lake Crystal,USA,oil,7.0,44.0933,-94.2767
POET Biorefining- Alexandria  LLC,USA,gas,3.6,40.2943,-85.6544
POET Biorefining-Hanlontown  LLC,USA,gas,4.0,43.2924,-93.3928
PPG Monroeville Chemicals Center,USA,oil,1.1,40.4422,-79.7311
PPG Plant C Caustic,USA,gas,3.4,30.2264,-93.2938
PPG Powerhouse C,USA,gas,357.7,30.2261,-93.2952
PPS Power Plant No 1,USA,gas,120.0,37.0339,-88.6159
PRC-Desoto Intl/PPG Aerospace,USA,oil,1.5,34.9897,-118.1506
PS ST-8 Engine No 1,USA,oil,2.0,39.9614,-83.0491
PSEG Burlington Generating Station,USA,gas,242.0,40.0766,-74.8792
PSEG Essex Generating Station,USA,gas,93.6,40.7372,-74.1206
PSEG Kearny Generating Station,USA,gas,605.0,40.7373,-74.0965
PSEG Linden Generating Station,USA,gas,1739.9999999999998,40.6217,-74.2072
PSEG Sewaren Generating Station,USA,gas,609.5,40.5558,-74.2469
Pacific Ethanol Stockton Cogen Plant,USA,gas,4.8,37.9418,-121.3383
Packaging of America Tomahawk Mill,USA,gas,18.7,45.4431,-89.7342
Pacolet Diesel Generation Facility,USA,oil,5.4,34.8986,-81.7397
Paddys Run,USA,gas,226.6,38.2236,-85.8417
Painesville,USA,coal,55.5,41.7265,-81.254
Palaau Power Hybrid,USA,oil,17.099999999999998,21.106,-157.0647
Palo Seco,USA,gas,126.0,18.4551,-66.1498
Palo Seco,USA,oil,602.0,18.4553,-66.1486
Palomar Energy,USA,gas,559.0,33.1197,-117.1178
Panda Hummel Station LLC,USA,gas,1194.4,40.839,-76.8255
Panda Liberty Generation Plant,USA,gas,870.0,41.7675,-76.39
Panda Patriot Generation Plant,USA,gas,870.0,41.1808,-76.8392
Panda Sherman Power Station,USA,gas,803.2,33.5826,-96.6179
Panda Temple Power Station,USA,gas,1606.4,31.0558,-97.3172
Panoche Energy Center,USA,gas,432.0,36.6514,-120.5833
Panoche Peaker,USA,gas,49.9,36.6535,-120.5783
Panora,USA,oil,4.5,41.6947,-94.3676
Panther Creek Energy Facility,USA,coal,94.0,40.8556,-75.8781
Par Sterile Products,USA,gas,2.8,42.6837,-83.1143
Paradise,USA,gas,2310.2,37.2608,-86.9783
Paragould Reciprocating,USA,gas,19.200000000000003,36.0242,-90.5094
Paragould Turbine,USA,gas,13.9,36.0243,-90.5092
Paramount Refinery,USA,gas,6.7,33.9,-118.1514
Paris (KY),USA,oil,11.5,38.2049,-84.2383
Paris (WI),USA,gas,381.6,42.6658,-88.0131
Paris Energy Center,USA,gas,265.6,33.6968,-95.5577
Park 500 Philip Morris USA,USA,gas,13.0,37.3389,-77.2806
Parlin Power Plant,USA,gas,135.0,40.4607,-74.3272
Parnassus Central Utility Plant,USA,gas,13.4,37.7625,-122.4567
Parr GT,USA,gas,83.8,34.2642,-81.3308
Pasadena Cogeneration,USA,gas,815.0,29.7248,-95.1765
Pastoria Energy Facility  LLC,USA,gas,779.0,34.9556,-118.844
Paulsboro Refinery,USA,gas,78.5,39.84,-75.2583
Pawhuska,USA,oil,9.0,36.6694,-96.3474
Pawnee,USA,coal,552.3,40.2217,-103.6803
Pawtucket Power Associates,USA,gas,68.8,41.8615,-71.4069
Paxton Creek Cogeneration,USA,gas,12.6,40.2653,-76.8771
Payson,USA,gas,9.7,40.0608,-111.7302
Pea Ridge,USA,gas,14.1,30.5921,-87.1354
Peak Power 1 Cogen,USA,gas,6.300000000000001,40.7511,-73.9917
Pearl Station,USA,oil,24.0,39.4492,-90.6141
Pearsall,USA,gas,201.60000000000008,28.9275,-99.0919
Pebbly Beach Generating Station Hybrid,USA,oil,12.69999999999999,33.3331,-118.3103
Pedricktown Cogeneration Company LP,USA,gas,140.2,39.7668,-75.4238
Pella Peaking,USA,oil,28.0,41.4106,-92.9378
Pender,USA,gas,4.9,42.1147,-96.7054
Peno Creek,USA,gas,240.0,39.3531,-91.2295
Pensacola Florida Plant,USA,gas,102.0,30.5958,-87.2525
Pepperidge Farm Bloomfield,USA,gas,2.5999999999999996,41.8693,-72.7183
Perdue Diesel Generation Facility,USA,oil,4.0,37.742,-75.656
Permian Basin,USA,gas,447.0,31.5839,-102.9633
Perryman,USA,gas,492.3,39.4428,-76.2218
Perryville Power Station,USA,gas,824.1,32.6908,-92.0183
Peru (IL),USA,oil,36.49999999999999,41.3237,-89.1123
Peru (IN),USA,oil,1.8,40.7551,-86.0575
Petersburg,USA,oil,14.5,56.811,-132.9571
Pfizer Groton Fuel Cell,USA,gas,5.6,41.3339,-72.0711
Pfizer Groton Plant,USA,gas,37.5,41.3315,-72.0786
Phelps Dodge Refining,USA,gas,19.6,31.7645,-106.3913
Philadelphia,USA,oil,82.8,39.2986,-76.5636
Phillips 66 Billings Refinery,USA,gas,1.6,45.7769,-108.4911
Phillips 66 Rodeo Refinery,USA,gas,54.900000000000006,38.0417,-122.2583
Phoenix Contact - CCHP Plant,USA,gas,1.0,40.2294,-76.7501
Pilot Station,USA,oil,1.3,61.9365,-162.8807
Pinckneyville,USA,gas,380.0,38.1114,-89.3467
Pine Bluff Energy Center,USA,gas,236.0,34.2181,-91.9025
Pinelawn Power LLC,USA,gas,82.0,40.7366,-73.3884
Pineville Delivery 2,USA,oil,1.8,35.0767,-80.8816
Pio Pico Energy Center,USA,gas,395.4,32.5739,-116.9178
Pioneer Generating Station,USA,gas,293.10000000000014,48.2325,-103.9528
Piqua Power Plant,USA,oil,36.3,40.1338,-84.2373
Pirkey,USA,coal,721.0,32.4607,-94.4852
Piti 8 (MEC),USA,oil,128.0,13.4624,144.6903
Pittsfield Generating LP,USA,gas,175.5,42.4564,-73.2181
Pixar - Emeryville,USA,gas,1.1,37.8329,-122.284
Pixelle Specialty Solutions LLC - Spring Grove Facility,USA,coal,103.6,39.8709,-76.8681
Placid 12,USA,oil,13.5,42.7106,-83.4569
Plains End,USA,gas,114.00000000000004,39.8575,-105.226
Plains End II LLC,USA,gas,117.60000000000004,39.8586,-105.2256
Plainview Muncipal Power,USA,oil,5.0,42.35,-97.7906
Plant Four,USA,oil,24.0,46.576,-87.4036
Plant No 1 Freeport,USA,oil,11.1,40.6561,-73.5922
Plant No 2 Freeport,USA,gas,78.6,40.6447,-73.5683
Plant X,USA,gas,434.4,34.1661,-102.4114
Plaquemine Cogeneration Plant,USA,gas,987.0,30.3217,-91.2347
Platte,USA,coal,109.8,40.8548,-98.3482
Pleasant Hill,USA,gas,179.8,41.5572,-93.5242
Pleasant Valley (MN),USA,gas,467.8,43.7994,-92.6829
Pleasant Valley (VA),USA,oil,20.5,38.4006,-78.8983
Pleasants Energy LLC,USA,gas,344.0,39.3325,-81.3642
Plum Point Energy Station,USA,coal,720.0,35.6644,-89.9489
Plymouth State College Cogeneration,USA,oil,2.8,43.7644,-71.6881
Polk,USA,gas,1492.5,27.7286,-81.9897
Ponca,USA,gas,48.0,36.7198,-97.0858
Ponca City,USA,gas,134.3,36.7198,-97.0858
Ponton Diesel Generating Facility,USA,oil,4.0,37.2953,-77.9862
Poplar Bluff Generating Station,USA,gas,34.1,36.7597,-90.3903
Port Allen (HI),USA,oil,99.5,21.8996,-159.585
Port Allen (LA),USA,gas,7.6,30.477,-91.211
Port Arthur Texas Refinery,USA,gas,38.4,29.9649,-93.8913
Port Comfort Power LLC,USA,gas,121.0,28.6481,-96.5462
Port Everglades,USA,gas,1352.0,26.0856,-80.1253
Port Jefferson,USA,gas,498.0,40.9497,-73.0785
Port Neches Plant,USA,gas,38.0,29.9788,-93.9523
Port Washington Generating Station,USA,gas,1208.8000000000002,43.3842,-87.8689
Port Westward,USA,gas,483.0,46.1789,-123.172
Port Westward Unit 2,USA,gas,225.60000000000005,46.1789,-123.1719
Portable Generator 2,USA,oil,2.0,48.145,-103.6375
Portable Generator 3,USA,oil,2.0,48.145,-103.6375
Portage,USA,oil,22.6,47.0808,-88.6472
Portland (PA),USA,oil,194.0,40.9102,-75.0794
Portside Energy,USA,gas,61.0,41.6317,-87.1728
Possum Point,USA,oil,1591.0,38.5367,-77.2806
Potter Station 2,USA,gas,217.0,42.235,-70.9672
Pouch,USA,gas,47.0,40.6182,-74.0685
Powell Valley,USA,oil,22.0,36.5748,-83.0321
Power Island,USA,gas,41.0,29.2293,-95.1952
Power Station 4,USA,gas,191.1,29.3782,-94.9219
Powerlane Plant,USA,gas,112.2,33.1707,-96.1264
Powerton,USA,coal,1785.6,40.5408,-89.6786
Prairie Creek,USA,gas,213.4,41.944,-91.6392
Prairie Horizon Agri Energy,USA,gas,1.7,39.7611,-99.3058
Prairie State Generating Station,USA,coal,1766.0,38.2792,-89.6669
Prairies Edge Generating Facility,USA,gas,1.1,41.0606,-87.3071
Pratt,USA,gas,15.5,37.6359,-98.7433
Pratt & Whitney,USA,gas,25.8,41.7483,-72.6367
Pratt 2,USA,gas,16.0,37.6356,-98.745
Presence Saint Mary of Nazareth Hospital,USA,oil,4.2,41.9031,-87.6831
Preston (IA),USA,gas,3.2,42.0507,-90.3942
Preston (MN),USA,gas,3.7,43.6661,-92.0831
Pretlow,USA,oil,3.2,36.6592,-76.9267
Primghar,USA,oil,1.7000000000000002,43.0871,-95.626
Princeton (IL),USA,gas,37.900000000000006,41.3755,-89.4649
Princeton (MN),USA,oil,12.3,45.5695,-93.5872
Princeton Energy Center  LLC,USA,oil,10.8,40.3398,-74.6239
Princeton University Cogeneration,USA,gas,20.0,40.3414,-74.6572
Procter & Gamble Cincinnati Plant,USA,gas,12.5,39.175,-84.5042
Procter & Gamble Mehoopany Mill,USA,gas,120.2,41.5743,-76.0432
Progress Drive Generation Station,USA,oil,3.6,40.53,-82.4
Prospect Municipal,USA,oil,1.8,40.4411,-83.1883
Provo Power Plant,USA,gas,12.0,40.2427,-111.663
Pueblo,USA,oil,8.0,38.2667,-104.6144
Pueblo Airport Generating Station,USA,gas,440.0,38.3208,-104.5264
Pulliam,USA,gas,91.0,44.54,-88.0086
Puna,USA,oil,39.1,19.6316,-155.0313
Purdue University,USA,gas,43.2,40.4172,-86.9122
Putnam (MI),USA,oil,13.5,42.7108,-83.4561
Pyramid,USA,gas,186.0,32.2363,-108.5494
Q Plant,USA,gas,4.6,32.9042,-117.2011
Quail Run Energy Center,USA,gas,550.4,31.8414,-102.315
Quantum Choctaw Power LLC,USA,gas,850.5,33.3792,-89.2089
Quay County,USA,oil,27.0,35.1828,-103.7311
Quindaro,USA,oil,131.4,39.1492,-94.6381
Quinhagak,USA,oil,1.2,59.7474,-161.9106
R D Green,USA,coal,586.0,37.6461,-87.5
R Gallagher,USA,coal,300.0,38.2636,-85.8381
R M Heskett,USA,coal,203.0,46.8669,-100.8836
R M Schahfer,USA,coal,2201.4,41.2164,-87.0261
R S Nelson,USA,coal,1433.6,30.2844,-93.2911
R W Miller,USA,gas,603.6,32.6581,-98.3103
RED-Rochester  LLC,USA,coal,133.3,43.1989,-77.6319
RS Cogen,USA,gas,493.0,30.221,-93.2992
Raccoon Creek Energy Center,USA,gas,456.0,38.6996,-88.5392
Radford Army Ammunition Plant,USA,gas,18.0,37.1804,-80.5428
Ralph Green,USA,gas,85.0,38.7876,-94.2777
Rand Whitney CHP Plant,USA,gas,14.6,41.4528,-72.1361
Rantoul,USA,oil,14.400000000000002,40.3122,-88.1594
Rapids Energy Center,USA,coal,28.4,47.2348,-93.5372
Rariton OMP,USA,gas,5.4,40.5744,-74.6481
Ratcliffe,USA,gas,840.0,32.6547,-88.7622
Rathdrum,USA,gas,166.4,47.8043,-116.8673
Rathdrum Power LLC,USA,gas,301.5,47.7858,-116.9203
Ratkovich Alhambra,USA,gas,1.0,34.0814,-118.1519
Ravenswood,USA,gas,2551.0000000000005,40.7592,-73.9461
Rawhide,USA,gas,800.4,40.8609,-105.0212
Ray D Nixon,USA,coal,282.6,38.6335,-104.7058
Ray Olinger,USA,gas,427.7,33.0681,-96.4525
Rayne,USA,oil,8.2,30.2346,-92.2722
Red Bluff,USA,gas,46.399999999999984,40.1501,-122.2124
Red Bud,USA,oil,15.0,38.2165,-89.9992
Red Cloud,USA,oil,5.7,40.098,-98.519
Red Gate Power Plant,USA,gas,224.39999999999995,26.4511,-98.1775
Red Hawk,USA,gas,1140.3000000000002,33.3346,-112.8406
Red Hills Generating Facility,USA,coal,513.7,33.3761,-89.2183
Red Lion Energy Center,USA,gas,25.0,39.6101,-75.6297
Red Oak Power LLC,USA,gas,821.0999999999999,40.4487,-74.3489
Redbud Power Plant,USA,gas,1433.6,35.6856,-97.2264
Redding Power,USA,gas,183.1,40.5073,-122.4233
Redwood Falls,USA,gas,8.5,44.5431,-95.1178
Reeves,USA,gas,154.0,35.171,-106.6019
Regeneron Pharmaceuticals Inc.,USA,oil,15.4,41.0787,-73.8223
Regeneron Tarrytown,USA,gas,1.5,41.078,-73.8206
Remington,USA,gas,705.5,38.5442,-77.7714
Renaissance Power Plant,USA,gas,782.0,43.1864,-84.8429
Renick Run Pumping Station 03-04,USA,oil,2.8,39.9294,-83.012
Rensselaer City Light Plant,USA,gas,21.799999999999997,40.9395,-87.1545
Rensselaer Cogen,USA,gas,88.2,42.6253,-73.75
Reynolds,USA,oil,17.5,39.8069,-89.6417
Rhinelander Mill,USA,gas,21.3,45.6394,-89.4205
Rhode Island Hospital,USA,gas,10.4,41.8103,-71.41
Rhode Island State Energy Center,USA,gas,596.0,41.8017,-71.5186
Rice University,USA,gas,6.9,29.721,-95.3954
Richard J Donovan Correctional Facility,USA,gas,2.6,32.5836,-116.9309
Richard M Flynn,USA,gas,164.0,40.8158,-73.064
Richland,USA,gas,450.0,41.3052,-84.3346
Richmond,USA,gas,82.8,39.8396,-84.9657
Richmond Cogen,USA,gas,155.6,37.9418,-122.3909
Richmond Generating Station,USA,oil,131.6,39.9845,-75.0752
Richmond University Medical Center,USA,oil,1.6,40.6359,-74.1058
Rifle Generating Station,USA,gas,84.0,39.5173,-107.7299
Riley Generating Station,USA,gas,10.0,42.8333,-86.0053
Rio Bravo,USA,gas,150.0,35.026,-106.644
Rio Grande,USA,gas,398.3,31.8047,-106.5472
Rio Nogales Power Project,USA,gas,940.2,29.5931,-97.9732
Ripon Generation Station,USA,gas,121.0,37.7315,-121.116
River Hills,USA,gas,128.0,41.5902,-93.6195
River Road Gen Plant,USA,gas,248.0,45.6497,-122.7256
River Rouge,USA,coal,368.9,42.2739,-83.1119
River Valley,USA,coal,350.0,35.1931,-94.6458
Riverbay,USA,gas,43.5,40.87,-73.8244
Riverside,USA,gas,136.0,41.54,-90.4481
Riverside (MN),USA,gas,585.9,45.0203,-93.2753
Riverside (OK),USA,gas,1121.7,35.9978,-95.9567
Riverside Energy Center,USA,gas,674.9000000000001,42.5831,-89.0358
Riverside Energy Resource Center,USA,gas,196.0,33.9636,-117.4528
Riverside Generating LLC,USA,gas,1150.0,38.1917,-82.6046
Riverton,USA,gas,300.2,37.0726,-94.6987
Riverview Energy Center,USA,gas,47.0,38.0144,-121.7907
Riverwood 100 Building,USA,oil,1.1,33.8775,-84.4603
Riviera,USA,gas,1295.0,26.7653,-80.0525
Robbins Lumber,USA,oil,3.2,44.3331,-69.2019
Robert A Reid,USA,gas,194.8,37.6461,-87.5019
Robert Mueller Energy Center,USA,gas,6.1,30.305,-97.7077
Robert P Mone Plant,USA,gas,594.0,40.9297,-84.7392
Robins,USA,gas,183.8,32.5792,-83.5822
Rock Lake CT,USA,oil,25.0,45.8054,-92.9718
Rock Rapids,USA,oil,2.5,43.4294,-96.1692
Rock River,USA,gas,168.9,42.5831,-89.0259
RockGen Energy Center,USA,gas,561.0,42.9767,-89.0492
Rockford,USA,oil,2.9000000000000004,43.0489,-92.9468
Rockingham County CT Station,USA,gas,977.5,36.3297,-79.8297
Rockland Bakery Inc.,USA,gas,1.6,41.1906,-74.0651
Rockport,USA,coal,2600.0,37.9256,-87.0372
Rockville 1 & 2,USA,oil,10.800000000000004,37.7036,-77.6639
Rockwood,USA,oil,49.8,32.9553,-115.5364
Rocky Ford,USA,oil,10.0,38.0492,-103.7136
Rocky Mountain Energy Center,USA,gas,685.0999999999999,40.0908,-104.5953
Rocky Road Power LLC,USA,gas,415.5,42.0931,-88.2397
Rokeby,USA,gas,266.1,40.7316,-96.7364
Roll Delano,USA,gas,1.1,35.7342,-119.2367
Roll Delano 2,USA,gas,1.0,35.7397,-119.2381
Roll Lost Hills,USA,gas,1.1,35.6531,-119.8897
Rolling Hills Generating,USA,gas,977.5,39.0839,-82.3328
Roquette America,USA,gas,84.4,40.3892,-91.3942
Rosemary Power Station,USA,oil,180.0,36.4517,-77.6594
Roseton Generating Facility,USA,gas,1242.0,41.5738,-73.9663
Roseville Energy Park,USA,gas,165.0,38.7928,-121.3811
Roseville Power Plant #2,USA,gas,66.0,38.8107,-121.3238
Ross Hall Central Utility Plant,USA,gas,4.6,38.9002,-77.0508
Roundtop,USA,gas,22.0,41.6578,-76.0492
Rousselot Inc,USA,gas,6.7,42.5217,-70.9387
Rowan,USA,gas,1192.0,35.7314,-80.6019
Rowesville Rd Plant,USA,gas,9.6,33.4366,-80.8474
Roxboro,USA,coal,2558.2,36.4833,-79.0731
Rubart,USA,gas,120.0,37.5586,-101.0994
Rumford Power LLC,USA,gas,274.5,44.5303,-70.5219
Rush Island,USA,coal,1242.0,38.1312,-90.2632
Russell City Energy Center,USA,gas,655.0,37.6347,-122.1338
Russell Downtown,USA,gas,15.7,38.8933,-98.8569
Russell Energy Center,USA,gas,15.0,38.8997,-98.8394
Rutgers Biomedical and Health Cogen,USA,gas,10.5,40.7393,-74.1876
Rutland,USA,oil,13.2,43.603,-72.9923
S A Carlson,USA,gas,96.3,42.0933,-79.2478
S O Purdom,USA,gas,270.1,30.1623,-84.2007
S W Bailey,USA,oil,25.9,55.3574,-131.697
SABIC Innovative Plastics Mt. Vernon,USA,gas,108.0,37.9103,-87.9261
SC 1 Data Center  Phase 2,USA,oil,92.70000000000002,37.3617,-121.9436
SCA Cogen 2,USA,gas,193.4,38.5309,-121.4001
SCU000 El Camino Real Fuel Cell,USA,gas,1.5,37.3499,-121.9406
SDM000 Clarkson Fuel Cell,USA,gas,1.8,40.6551,-73.9441
SF State University,USA,gas,1.6,37.7239,-122.4775
SIUC,USA,coal,5.1,37.7119,-89.215
SJ/SC WPCP,USA,gas,8.399999999999999,37.4344,-121.9464
SPA Cogen 3,USA,gas,173.9,38.511,-121.4735
SRI International Cogen Project,USA,gas,6.0,37.4553,-122.1728
ST-1/1A Engine No 1,USA,oil,1.3,39.95,-83.0158
